Store,Month,Year,Address,City,State,Zip,Type,Sum_Dry_Grocery,Sum_Dairy,Sum_Frozen_Food,Sum_Meat,Sum_Produce,Sum_Floral,Sum_Deli,Sum_Bakery,Sum_General_Merchandise,Total_sales,X._Dry_Grocery,X._Dairy,X._Frozen_Food,X._Meat,X._Produce,X._Floral,X._Deli,X._Bakery,X._General_Merchandise,Cluster
S0037,09,2015,4627 Carmel Mountain Rd,San Diego,CA,92130,Existing,1163447.05,268655.04,216876.31,310955.29,281530.44,16073.51,101324.39,54988.59,247429.72,2661280.34,0.437175682889537,0.100949545210258,8.14932221683943e-02,0.116844244225695,0.105787592448829,6.03976580685972e-03,3.80735499665548e-02,2.06624567782288e-02,9.2973940505644e-02,1
S0037,10,2015,4627 Carmel Mountain Rd,San Diego,CA,92130,Existing,1141689.77,266077.46,212156.52,275104.69,255480.95,19301.71,103015.59,54161.04,273154.02,2600141.75,0.439087511286644,0.10233190555861,8.15942130847289e-02,0.105803727815993,9.82565469747948e-02,7.42332990114866e-03,3.96192207597913e-02,2.08300335933608e-02,0.105053511024928,1
S0037,11,2015,4627 Carmel Mountain Rd,San Diego,CA,92130,Existing,1252831.67,297642.05,201679.95,303321.18,293035.46,22777.44,107808.25,54531.03,254918.8,2788545.83,0.449277776438768,0.106737370710525,7.23244164862803e-02,0.108773962664261,0.105085402164611,8.16821432696338e-03,3.86611002911148e-02,1.95553644531638e-02,9.14163924643118e-02,1
S0037,12,2015,4627 Carmel Mountain Rd,San Diego,CA,92130,Existing,1250376.03,316707.46,193099.22,303495.24,283379.09,19885.65,155830.34,55702.44,349158.41,2927633.88,0.427094398156097,0.10817864288413,6.59574345409611e-02,0.103665708363779,9.67945793823099e-02,6.79239645908183e-03,5.32274001419877e-02,1.90264364613788e-02,0.119263003610274,1
S0038,01,2015,5805 E Los Angeles Ave,Simi Valley,CA,93063,Existing,762838.07,195787.33,141335.23,203464.48,160737.13,8285.97,62861.43,42581.29,120550.24,1698441.17,0.449140119466134,0.115274719818526,8.32146750187408e-02,0.119794835166413,9.46380321197702e-02,4.87857345097211e-03,3.70112495565566e-02,2.50708065443326e-02,7.09769888585543e-02,2
S0038,02,2015,5805 E Los Angeles Ave,Simi Valley,CA,93063,Existing,685390.17,169855.02,126529.46,180924.88,158145.86,15238.99,56744.64,41915.18,111032.89,1545777.09,0.443395218129414,0.109883256194462,8.18549199742636e-02,0.117044612169792,0.102308321829249,9.85846542724993e-03,3.67094585416582e-02,2.71159278211324e-02,7.18298199127793e-02,3
S0038,03,2015,5805 E Los Angeles Ave,Simi Valley,CA,93063,Existing,806319.05,195798.85,149395.33,211210.4,193782.24,20571.97,66137.73,51914.72,125235.64,1820365.93,0.442943386662922,0.107560159621313,8.20688453557247e-02,0.116026342022343,0.106452354884493,1.13010080341374e-02,3.63321071384807e-02,2.85188374185843e-02,6.8796958862002e-02,3
S0038,04,2015,5805 E Los Angeles Ave,Simi Valley,CA,93063,Existing,696376.29,165549.69,129077.52,191852.84,176684.34,11273.06,59803.57,42799.39,108525.37,1581942.07,0.440203407701269,0.104649653827084,8.15943405563517e-02,0.12127677974959,0.111688249115216,7.1260890103264e-03,3.78038937923941e-02,2.70549666840834e-02,6.8602619563686e-02,2
S0038,05,2015,5805 E Los Angeles Ave,Simi Valley,CA,93063,Existing,748360.05,171867.93,193312.55,208569.65,201675.42,25331.66,68162.34,47701.67,117594.44,1782575.71,0.419819503767388,9.64155009158068e-02,0.108445632303606,0.117004651656563,0.113137085212499,1.42107063716245e-02,3.82381178076302e-02,2.67599685850089e-02,6.59688333798737e-02,3
S0038,06,2015,5805 E Los Angeles Ave,Simi Valley,CA,93063,Existing,732130.46,167002.5,141723.5,201684.62,224987.05,11484.47,69061.85,48618.38,119079.19,1715772.02,0.426706142462913,9.73337355157476e-02,8.26004261335372e-02,0.117547446659026,0.13112875567233,6.69347084934979e-03,4.02511809232091e-02,2.8336153890655e-02,6.94026878932319e-02,3
S0038,07,2015,5805 E Los Angeles Ave,Simi Valley,CA,93063,Existing,728175.18,169818.98,137569.23,204847.74,215295.48,8715.53,65145.72,49540.83,120971.49,1700080.18,0.428318139677389,9.9888806420883e-02,8.09192599374931e-02,0.120492987571916,0.126638427135831,5.12654056116342e-03,3.83192044506983e-02,2.91402903126604e-02,7.11563439319668e-02,3
S0038,08,2015,5805 E Los Angeles Ave,Simi Valley,CA,93063,Existing,782214.17,185822.86,144418.84,211754,185694.35,9253.39,69429.29,51520.47,122916.68,1763024.05,0.443677538034719,0.105400070974642,8.1915411193625e-02,0.120108401243874,0.105327179172627,5.24858977391715e-03,3.93807957412719e-02,2.92227834328182e-02,6.9719230432506e-02,2
S0038,09,2015,5805 E Los Angeles Ave,Simi Valley,CA,93063,Existing,765096.65,189306.13,140763.04,213403.51,165279.17,9621.73,63646.71,49525.44,111429.86,1708072.24,0.447929913081428,0.110830283150085,8.24104722877529e-02,0.124938222753389,9.67635713112462e-02,5.63309312959738e-03,3.72623057207463e-02,2.89949329075215e-02,6.52372056582338e-02,2
S0038,10,2015,5805 E Los Angeles Ave,Simi Valley,CA,93063,Existing,796202.96,196298.03,142257.96,201593.59,159101.43,11874.85,62285.34,53857.51,110878.44,1734350.11,0.45907856516929,0.113182470406739,8.20237846901627e-02,0.116235810081045,9.17354743328036e-02,6.84685861956673e-03,3.59127834921405e-02,3.10534243861523e-02,6.39308288220998e-02,2
S0038,11,2015,5805 E Los Angeles Ave,Simi Valley,CA,93063,Existing,822196.98,207883.6,136110.68,212551.1,172664.7,12619.67,62090.41,57141.05,111697.13,1794955.32,0.458059858559599,0.115815473334456,7.58295643815803e-02,0.118415816612081,9.61944278367887e-02,7.03063182653482e-03,3.45916186927706e-02,3.18342464368417e-02,6.22283623193473e-02,2
S0038,12,2015,5805 E Los Angeles Ave,Simi Valley,CA,93063,Existing,797529.79,212439.94,131698.38,212037.14,157225.88,10821.36,77390.47,56631.7,131318.04,1787092.7,0.446272199533913,0.118874605665392,7.36942073570106e-02,0.118649211649737,8.79785810775233e-02,6.05528745095316e-03,4.33052353691557e-02,3.16892906562709e-02,7.34813812400442e-02,2
S0039,01,2015,1221 S Gaffey St,San Pedro,CA,90731,Existing,772112.92,199104,125280.88,203628.62,125774.84,7962.47,58225.59,75998.32,110664.09,1678751.73,0.459932762064823,0.118602409422387,7.46274018731763e-02,0.121297638215986,7.49216443100851e-02,4.74308967651816e-03,3.46838600130586e-02,4.52707322005262e-02,6.59204622234403e-02,2
S0039,02,2015,1221 S Gaffey St,San Pedro,CA,90731,Existing,725408.15,173417.08,114344.58,192726.21,118493.35,14003.2,53631.01,70082.22,104225.14,1566330.94,0.463125723609852,0.110715478811904,7.30015458929771e-02,0.123043097137569,7.56502645603106e-02,8.94012857844716e-03,3.42398969658353e-02,4.47429200370644e-02,6.65409444060398e-02,2
S0039,03,2015,1221 S Gaffey St,San Pedro,CA,90731,Existing,999692.29,227145.24,160382.72,268266.16,173780.63,22092.15,68323.45,94187.23,149503.12,2163372.99,0.462098905099116,0.104995874983167,7.41354915409201e-02,0.124003655976125,8.03285567506323e-02,1.02119006302284e-02,3.15819095069686e-02,4.35372126930363e-02,6.91064928198073e-02,2
S0039,04,2015,1221 S Gaffey St,San Pedro,CA,90731,Existing,804446.49,186738.52,129589.46,215216.82,133180.43,14141.8,60634.96,78089.64,111398.04,1733436.16,0.46407621380184,0.107727370819356,7.47587150829945e-02,0.124156184673106,7.68303056514063e-02,8.15824679692848e-03,3.49796325928727e-02,4.50490429367759e-02,6.42642876447207e-02,2
S0039,05,2015,1221 S Gaffey St,San Pedro,CA,90731,Existing,888778,203081.19,153033.9,230152.19,164214.8,22662.5,66683.55,89218.44,121888.32,1939712.89,0.458200801047417,0.10469652031853,7.88951296807643e-02,0.118652709473926,8.46593332686468e-02,1.16834301183615e-02,3.43780516919697e-02,4.5995693723518e-02,6.28383306768663e-02,2
S0039,06,2015,1221 S Gaffey St,San Pedro,CA,90731,Existing,807162.18,192555.24,144032.96,568753.92,166063.87,10561.18,66288.88,85749.64,118586.21,2159754.08,0.373728744154057,8.91560950309676e-02,6.66895186511235e-02,0.263341981972318,7.68901753851531e-02,4.8899919198208e-03,3.06927907273591e-02,3.97034277161778e-02,5.49072744430236e-02,2
S0039,07,2015,1221 S Gaffey St,San Pedro,CA,90731,Existing,826196.54,195840.07,147933.54,220596.56,162547.33,8560.61,67248.7,88360.72,117787.25,1835071.32,0.450225847352897,0.106720685929526,8.06145997638936e-02,0.120211436795819,8.85782085025447e-02,4.66500124910676e-03,3.66463685999953e-02,4.81511094620562e-02,6.41867423441613e-02,2
S0039,08,2015,1221 S Gaffey St,San Pedro,CA,90731,Existing,869525.11,209190.74,150868.57,236479.96,142125.19,11415.31,68723.57,93386.78,121528.56,1903243.79,0.456864808685386,0.10991274008045,7.92691775970539e-02,0.12425100832721,7.46752416830426e-02,5.9978180724814e-03,3.61086532167274e-02,4.90671665346666e-02,6.38533858029822e-02,2
S0039,09,2015,1221 S Gaffey St,San Pedro,CA,90731,Existing,785860.59,194973.08,129374.47,214377.95,104670.98,8021.79,60138.05,85523.46,99348.39,1682288.76,0.467137752260795,0.115897510960009,7.69038425959643e-02,0.127432314295436,6.22193897318793e-02,4.76837876512948e-03,3.57477571210783e-02,5.08375625121576e-02,5.90554917575506e-02,2
S0039,10,2015,1221 S Gaffey St,San Pedro,CA,90731,Existing,743294.56,180144.59,128347.25,195726.2,88845.56,7461.65,57607.8,83802.3,91523.17,1576753.08,0.471408345052987,0.114250349204962,8.13997141518189e-02,0.124132435498398,5.63471612181661e-02,4.7322882032994e-03,3.65357142666878e-02,5.31486515314116e-02,5.8045340872269e-02,2
S0039,11,2015,1221 S Gaffey St,San Pedro,CA,90731,Existing,717672.09,174936.17,98894.21,194935.53,81287.32,7536.43,51451.19,81411.9,81842.55,1489967.39,0.481669662582347,0.117409395114345,6.63734056622541e-02,0.13083207814367,5.45564423393186e-02,5.05811741289183e-03,3.45317557587619e-02,5.46400549075104e-02,5.49290880789008e-02,2
S0039,12,2015,1221 S Gaffey St,San Pedro,CA,90731,Existing,729325.51,191663.6,99134.45,198863.01,118653.17,13044.25,79948.29,84675.52,117332.08,1632639.88,0.446715481432439,0.117394902787748,6.07203408506719e-02,0.121804577014253,7.26756533718875e-02,7.98966762958161e-03,4.89687229739849e-02,5.18641747254147e-02,7.18664792140199e-02,2
S0040,01,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1374139.28,328476.2,239000.13,438442.94,347779.39,16792.52,115869.69,59206.99,236282.26,3155989.4,0.435406810935423,0.104080260852587,7.57290661369142e-02,0.138924085106243,0.110196628036837,5.32084169864449e-03,3.67142202695611e-02,1.87601992579569e-02,7.48678877058332e-02,2
S0040,02,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1296375.22,297486.68,226603.86,402393.05,344933.17,31937.13,115039.85,57957.91,242307.42,3015034.29,0.429970307236539,9.86677600937003e-02,7.51579710889457e-02,0.133462180292484,0.114404393722501,1.05926257973006e-02,3.81554035327406e-02,1.92229687709456e-02,8.03663894648442e-02,1
S0040,03,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1480184.17,341999.45,261717.23,445743.69,427675.76,34666.62,125965.2,65015.54,248971.7,3431939.36,0.431296714403485,9.96519501440142e-02,7.62592815742525e-02,0.1298809924194,0.124616351030165,1.01011749811337e-02,3.67037953724217e-02,1.89442566374483e-02,7.25454834376794e-02,3
S0040,04,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1306243.12,297284.71,239720.98,383273.36,379863.56,26633.49,118369.51,57868.57,216317.37,3025574.67,0.431733889416783,9.82572709071497e-02,7.92315530589764e-02,0.12667787174461,0.125550879231812,8.80278720736381e-03,3.91229841965857e-02,1.91264722612184e-02,7.1496291975501e-02,3
S0040,05,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1339471.7,284851.96,240498.97,376800.99,414781.72,40044.56,120279.3,60890.51,237211.19,3114830.9,0.430030310794721,9.14502164467419e-02,7.72109233923421e-02,0.120969966620018,0.133163479275873,1.28560943709657e-02,3.86150336443625e-02,1.95485764572324e-02,7.61553989977433e-02,3
S0040,06,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1259751.91,266692.01,235064.55,347157.59,429936.72,21237.79,129518.76,57253.87,227827.26,2974440.46,0.423525677162151,8.96612366549102e-02,7.90281577866918e-02,0.116713578459056,0.144543730419805,7.14009585520498e-03,4.35439074144386e-02,1.92486186124566e-02,7.65949976352863e-02,3
S0040,07,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1286650.1,277316.57,234478.06,365219.44,429266.77,18983.49,127601.41,55560.97,215842.57,3010919.38,0.427327981129804,9.21036185299654e-02,7.78759011475093e-02,0.121298312543991,0.142569998005061,6.30488153422427e-03,4.23795505278524e-02,1.84531576531285e-02,7.16865989284642e-02,3
S0040,08,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1316908.08,303089.33,230600.97,396370.87,384384.98,25065.14,135823.22,57050.54,218269.28,3067562.41,0.429301153158934,9.88046173117632e-02,7.51740108850793e-02,0.129213628615302,0.125306327508427,8.17102853988878e-03,4.42772474839395e-02,1.85980046612972e-02,7.11539818353688e-02,2
S0040,09,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1296507.52,300125.52,224895.19,386391.63,335374.01,17818.83,116069.34,54321.29,206673.5,2938176.83,0.441262590720246,0.102146854108845,7.65424285236093e-02,0.131507275550873,0.114143575899072,6.06458733799218e-03,3.95038647146367e-02,1.84880941968357e-02,7.03407289478898e-02,2
S0040,10,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1365128.11,316741.08,231977.31,404798.9,330845.28,20519.34,114636.11,59612.28,205287.88,3049546.29,0.447649578062316,0.103864985108982,7.60694503181324e-02,0.132740696977582,0.108490000983064,6.72865339584663e-03,3.75912018046462e-02,1.95479177330343e-02,6.73175156163968e-02,2
S0040,11,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1423048.68,336657.55,225025.2,438841.67,368504.12,22507.55,121284.09,60549.74,210241.81,3206660.41,0.443779040512743,0.104986966798895,7.01743157143353e-02,0.136853178662595,0.114918348962309,7.01900018156272e-03,3.7822555086212e-02,1.88824921439062e-02,6.55641019374421e-02,2
S0040,12,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1329407.69,326959.7,199104.87,384165.1,349656.03,23333.29,123667.11,54916.69,243837.81,3035048.29,0.438018628692066,0.107728005869719,6.56018787760375e-02,0.126576272695813,0.1152060845793,7.68794686953729e-03,4.07463401513127e-02,1.80941733879298e-02,8.0340668978285e-02,1
S0041,01,2015,12801 Excelsior Dr,Santa Fe Springs,CA,90670,Existing,988152.85,237630.26,175807.71,217256.49,172568.28,8890.49,97953.82,54859.38,148689.65,2101808.93,0.470143996390766,0.113059877426632,8.36459049586396e-02,0.103366432076202,8.21046468767263e-02,4.22992303111016e-03,4.66045312691673e-02,2.61010309819171e-02,7.07436569888396e-02,2
S0041,02,2015,12801 Excelsior Dr,Santa Fe Springs,CA,90670,Existing,835812.47,196319.89,149744.93,190032.54,164813.43,19544.88,89630.69,52167.43,135223.09,1833289.35,0.455908648572033,0.107086145457617,8.1681012329014e-02,0.103656599543329,8.99003913375704e-02,1.06610994058303e-02,4.88906402036318e-02,2.8455644494962e-02,7.3759818656013e-02,2
S0041,03,2015,12801 Excelsior Dr,Santa Fe Springs,CA,90670,Existing,1067268.28,238137.47,194895.04,230653.59,206453.96,24328.51,104593.07,64320.92,160855.92,2291506.76,0.465749566455567,0.103921783761179,8.5051043008924e-02,0.100655862782617,9.00952873470904e-02,1.06168179054379e-02,4.56437972716258e-02,2.80692691476066e-02,7.01965723199525e-02,2
S0041,04,2015,12801 Excelsior Dr,Santa Fe Springs,CA,90670,Existing,868528.81,193048.82,155396.45,192117.92,183672.95,13060.23,94968.41,50986.08,128637.19,1880416.86,0.461880994834305,0.102662778720246,8.26393622103559e-02,0.102167728915173,9.76767194057173e-02,6.94539082147987e-03,5.05039132652746e-02,2.71142431684004e-02,6.84088686590483e-02,2
S0041,05,2015,12801 Excelsior Dr,Santa Fe Springs,CA,90670,Existing,1001393.97,209534.47,182046.44,226272.63,232688.35,24436.89,106867.64,59928.26,146564.56,2189733.21,0.457313231322824,9.56894972607188e-02,8.3136356140847e-02,0.103333423892311,0.106263333330913,1.11597567632451e-02,4.88039545237568e-02,2.73678362854076e-02,6.69326104799771e-02,2
S0041,06,2015,12801 Excelsior Dr,Santa Fe Springs,CA,90670,Existing,925338.95,199315.07,172651.1,202292.94,250559.71,12197.69,108844,59479.23,144413.24,2075091.93,0.445926725761976,9.60512000063535e-02,8.32016632631789e-02,9.74862545005416e-02,0.120746317971561,5.87814439623405e-03,5.24526159185632e-02,2.86634192635504e-02,6.95936589180413e-02,2
S0041,07,2015,12801 Excelsior Dr,Santa Fe Springs,CA,90670,Existing,927384.9,199889.59,171684.09,209019.64,237012.63,9388.41,103959.45,58063.03,140415.44,2056817.18,0.450883485910984,9.71839363963306e-02,8.34707584463098e-02,0.101622857895421,0.115232716016112,4.56453305198472e-03,5.05438456129582e-02,2.82295531973338e-02,6.82683134725664e-02,2
S0041,08,2015,12801 Excelsior Dr,Santa Fe Springs,CA,90670,Existing,983347.94,221506.47,180218.18,216498.17,208168.21,10073.45,110616.07,60365.38,138583.14,2129377.01,0.461800768667076,0.104024073219425,8.46342282994781e-02,0.101672070743358,9.77601472272869e-02,4.73070290169048e-03,5.19476210556063e-02,2.83488455621111e-02,6.50815423239683e-02,2
S0041,09,2015,12801 Excelsior Dr,Santa Fe Springs,CA,90670,Existing,982460.85,231442.33,184568.08,226018.78,191464.19,10034.44,106591.6,56209.06,132959.83,2121749.16,0.463042883919417,0.109080910393762,8.69886428987676e-02,0.106524741124441,9.02388433135989e-02,4.72932436556261e-03,5.02376067866571e-02,2.64918497717233e-02,6.26651974260709e-02,2
S0041,10,2015,12801 Excelsior Dr,Santa Fe Springs,CA,90670,Existing,1038464.8,247556.89,193064.58,220938.51,188014.83,14002.27,104936.27,61437.22,126963.18,2195378.55,0.473023114851878,0.11276273515563,8.79413620944779e-02,0.100638001587471,8.56411893065093e-02,6.37806632482585e-03,4.7798713347181e-02,2.79847956062065e-02,5.78320217258204e-02,2
S0041,11,2015,12801 Excelsior Dr,Santa Fe Springs,CA,90670,Existing,1065873.68,248589.97,172157.82,236517.82,192982.14,14052.23,108168.72,64765.67,132743.01,2235851.06,0.476719446598558,0.111183600038189,7.69987872090192e-02,0.105784246648343,8.63126097495958e-02,6.28495799715747e-03,4.83792153847672e-02,2.89668981797025e-02,5.93702381946676e-02,2
S0041,12,2015,12801 Excelsior Dr,Santa Fe Springs,CA,90670,Existing,990080.03,251755.22,155266.32,228240.24,173929.09,12793.79,123996.67,62861.55,157575.42,2156498.33,0.459114675038955,0.116742599100459,7.19992767163423e-02,0.105838356944148,8.06534777144947e-02,5.9326686332282e-03,5.74990800016061e-02,2.91498254951118e-02,7.30700403556538e-02,2
S0042,01,2015,13439 Camino Canada,El Cajon,CA,92021,Existing,1574760.62,357520.23,264976.85,420489.36,291668.72,9474.46,148797.05,89752.51,211349.68,3368789.48,0.467455930193655,0.106127210418622,7.86563991526119e-02,0.124819126424011,8.65796814350061e-02,2.81242269849406e-03,4.41692931194976e-02,2.66423623479138e-02,6.27375742101878e-02,2
S0042,02,2015,13439 Camino Canada,El Cajon,CA,92021,Existing,1432384.64,307346.26,244905.87,375643.51,291743.2,21048.73,133060.01,84829.56,187783.04,3078744.82,0.465249549327703,9.98284294311861e-02,7.95473104523161e-02,0.122011901590467,9.47604355206028e-02,6.83678941601922e-03,4.32189147783934e-02,2.75532936178842e-02,6.09933758654282e-02,2
S0042,03,2015,13439 Camino Canada,El Cajon,CA,92021,Existing,1833307.23,372583.24,321433.16,441744.82,362437.73,38174.72,161576.04,103150.1,229349.56,3863756.6,0.47448828168938,9.64303082652774e-02,8.3191876009995e-02,0.114330395449858,9.38044932747575e-02,9.88020829262381e-03,4.18183795532048e-02,2.66968421354492e-02,5.93592153294542e-02,2
S0042,04,2015,13439 Camino Canada,El Cajon,CA,92021,Existing,1352717.02,279424.76,240690.4,329923.99,276579.85,15833.16,142482.73,79227.82,182300.91,2899180.64,0.466585973063065,9.63805966916225e-02,8.30201459954562e-02,0.11379904565036,9.53993159943287e-02,5.46125335605166e-03,4.91458614320769e-02,2.73276590312772e-02,6.28801487857618e-02,2
S0042,05,2015,13439 Camino Canada,El Cajon,CA,92021,Existing,1579174.49,284562.57,249188.1,379979.35,358799.75,42873.55,170252.48,93471.45,221990.05,3380291.79,0.467171057442943,8.41828420971907e-02,7.37179259900519e-02,0.112410221840642,0.106144608894843,1.26833873119575e-02,5.03662081787324e-02,2.76518880046151e-02,6.56718602390239e-02,2
S0042,06,2015,13439 Camino Canada,El Cajon,CA,92021,Existing,1439597.06,288979.26,259311.55,350906.88,371163.32,17792.85,156668.84,93260.51,191951.54,3169631.81,0.454184317389218,9.11712392235236e-02,8.18112530237384e-02,0.110709035318522,0.117099821761317,5.61353843808124e-03,4.94280879898161e-02,2.94231366891791e-02,6.05595701666056e-02,2
S0042,07,2015,13439 Camino Canada,El Cajon,CA,92021,Existing,1538096,312505.78,281641.19,372527.1,392909.5,12629.01,161418.42,96173.39,198731.47,3366631.86,0.456864921369811,9.28244586861362e-02,8.3656663903846e-02,0.110652757857522,0.116706998667802,3.75122987162606e-03,4.79465610475153e-02,2.85666488048978e-02,5.90297597908433e-02,2
S0042,08,2015,13439 Camino Canada,El Cajon,CA,92021,Existing,1604566.61,336370.87,284728.32,407781.51,335452.17,15461.98,171810.63,101941.99,192371.36,3450485.44,0.465026338438918,9.74850860405312e-02,8.25183368981264e-02,0.118180910219983,9.72188336490996e-02,4.48110280969625e-03,4.97931763479634e-02,2.95442458090767e-02,5.57519697866049e-02,2
S0042,09,2015,13439 Camino Canada,El Cajon,CA,92021,Existing,1556771.75,335103.28,272613.64,385346.48,282190.18,12635.41,155024.45,95761.72,182841.73,3278288.64,0.474873301577252,0.102218967515929,8.31573024637635e-02,0.117545012753972,8.60785034474572e-02,3.8542701352862e-03,4.72882247488738e-02,2.92108873000274e-02,5.57735300574387e-02,2
S0042,10,2015,13439 Camino Canada,El Cajon,CA,92021,Existing,1643186.33,355868.21,286377.03,398778.72,280614.6,19146.83,155404.93,106867.4,182261.06,3428505.11,0.479271950100725,0.103796902318165,8.3528249429968e-02,0.116312709827053,8.18475081695299e-02,5.58460010578779e-03,4.53273146791372e-02,3.11702612570993e-02,5.31605041125343e-02,2
S0042,11,2015,13439 Camino Canada,El Cajon,CA,92021,Existing,1709508.39,386119.22,264376.67,433211.3,301319.73,17061.72,153183.13,107656.41,193794.7,3566231.27,0.479359935061082,0.108270942282439,7.41333497420654e-02,0.121475941183142,8.4492481610706e-02,4.7842438440623e-03,4.29537846545774e-02,3.01877253182181e-02,5.4341596303708e-02,2
S0042,12,2015,13439 Camino Canada,El Cajon,CA,92021,Existing,1617810.1,390428.95,247101.4,422887.78,298226.87,16697.34,175237.79,107092.36,235782.89,3511265.48,0.460748442182731,0.111193229969042,7.03738869668152e-02,0.120437427021326,8.49342983886254e-02,4.75536244556478e-03,4.99073029362622e-02,3.04996476654907e-02,6.71504024241426e-02,2
S0043,01,2015,2048 E Avenida De Los Arboles,Thousand Oaks,CA,91360,Existing,1027275.83,244540.34,186834.48,233675.45,223327.13,12868.37,78648.72,52633.69,174509.22,2234313.23,0.459772522584043,0.109447653407128,8.36205405273458e-02,0.104584910863192,9.99533668786448e-02,5.75942971075725e-03,3.52004002590093e-02,2.35569880235637e-02,7.8104187746317e-02,1
S0043,02,2015,2048 E Avenida De Los Arboles,Thousand Oaks,CA,91360,Existing,903496.41,203957.21,162845.25,214258.34,220671.54,22253.92,68460.14,51554.11,160391.22,2007888.14,0.449973478104214,0.101577974358671,8.11027500765058e-02,0.106708304975595,0.109902307605642,1.10832468984054e-02,3.40955945882523e-02,2.5675787895236e-02,7.98805554974791e-02,3
S0043,03,2015,2048 E Avenida De Los Arboles,Thousand Oaks,CA,91360,Existing,1104468.59,242177.17,208681.04,254075.74,271968.45,30216.12,86443.22,62263.44,187733.18,2448026.95,0.451166842750649,9.89274934248579e-02,8.52445844193014e-02,0.103787966876754,0.111096999973795,1.23430503900294e-02,3.53113841332506e-02,2.54341317606818e-02,7.66875462706813e-02,3
S0043,04,2015,2048 E Avenida De Los Arboles,Thousand Oaks,CA,91360,Existing,963298.32,211740.49,174676.58,213042,255526.05,17165.18,79997.49,52041.01,154735.67,2122222.79,0.453910081702591,9.97729790659726e-02,8.23083141049484e-02,0.100386255865248,0.120404912813136,8.08830254810335e-03,3.76951422710902e-02,2.45219353242362e-02,7.29120763046749e-02,3
S0043,05,2015,2048 E Avenida De Los Arboles,Thousand Oaks,CA,91360,Existing,1048355.14,225219.24,192993.91,252019.95,309688.94,28973.27,87191.29,59746.13,176064.05,2380251.92,0.440438733056457,9.4619917374124e-02,8.10812957983036e-02,0.105879528079532,0.130107631632537,1.21723544287699e-02,3.66311184406061e-02,2.51007590826773e-02,7.39686621069925e-02,3
S0043,06,2015,2048 E Avenida De Los Arboles,Thousand Oaks,CA,91360,Existing,994469.45,215359.25,192336.9,232257.44,331471.86,15028.81,90573.47,58905.6,172523.06,2302925.84,0.431828690584322,9.3515495053892e-02,8.35184948899614e-02,0.100853199858142,0.143935099534078,6.52596351083541e-03,3.93297380344649e-02,2.55785917969464e-02,7.49147267373577e-02,3
S0043,07,2015,2048 E Avenida De Los Arboles,Thousand Oaks,CA,91360,Existing,1003780.29,224845.32,192280.71,243934.93,325994.59,14258.61,91246.71,57808.25,170011.03,2324160.44,0.431889413796235,9.67425983724257e-02,8.27312549902967e-02,0.104956149240712,0.140263376137665,6.13495082120923e-03,3.92600736289961e-02,2.48727450158303e-02,7.31494379966299e-02,3
S0043,08,2015,2048 E Avenida De Los Arboles,Thousand Oaks,CA,91360,Existing,1073488.06,243273.59,198950.5,268046.39,290343,17336.66,97296.73,61366,170543.41,2420644.34,0.443472030261166,0.100499518239842,8.21890670646808e-02,0.110733487596943,0.119944510311664,7.1620021634405e-03,4.01945582802966e-02,2.53511013517996e-02,7.04537247301683e-02,3
S0043,09,2015,2048 E Avenida De Los Arboles,Thousand Oaks,CA,91360,Existing,1031480.82,241499.06,193625,260225.07,248951.61,15813.98,83263.57,55551.22,158180.42,2288590.75,0.450705666795166,0.105523042946844,8.46044667444365e-02,0.1137053752402,0.108779435554391,0.00690992043903,3.63820267996801e-02,2.42731121761285e-02,6.91169533041239e-02,3
S0043,10,2015,2048 E Avenida De Los Arboles,Thousand Oaks,CA,91360,Existing,963584.7,224263.87,175384.39,222500.73,206751.81,18014.96,74236.69,56782.98,146883.27,2088403.4,0.461397783589128,0.107385321245886,8.3980130467131e-02,0.106541068646029,9.89999393795279e-02,8.62618783325099e-03,3.55471026335238e-02,2.71896607714774e-02,7.03328054340459e-02,3
S0043,11,2015,2048 E Avenida De Los Arboles,Thousand Oaks,CA,91360,Existing,1023527.87,249157.92,171025.28,241001.83,232364.47,21299.47,79998.82,59612.75,149226.59,2227215,0.459555036222367,0.111869720705006,7.67888506498026e-02,0.108207707832427,0.104329608951089,9.56327521141874e-03,3.59187685068572e-02,2.67656018839672e-02,6.70014300370642e-02,2
S0043,12,2015,2048 E Avenida De Los Arboles,Thousand Oaks,CA,91360,Existing,1024969.3,265550.14,169086.16,255754.93,219707.41,18327.4,104515.06,61871.18,194069.2,2313850.78,0.442971218740389,0.114765456050714,7.30756544291936e-02,0.110532162320338,9.49531455956723e-02,7.9207354935827e-03,4.51693172711855e-02,2.67394857675308e-02,8.38728243313945e-02,2
