Store,Month,Year,Address,City,State,Zip,Type,Sum_Dry_Grocery,Sum_Dairy,Sum_Frozen_Food,Sum_Meat,Sum_Produce,Sum_Floral,Sum_Deli,Sum_Bakery,Sum_General_Merchandise,Total_sales,%_Dry_Grocery,%_Dairy,%_Frozen_Food,%_Meat,%_Produce,%_Floral,%_Deli,%_Bakery,%_General_Merchandise
S0050,03,2015,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1548864.33,371861.16,301619.92,357189.1,535514.83,74325.9,119665.21,75448.77,238557.76,3623046.98,0.427503242036348,0.102637686470188,8.32503474741031e-02,9.85880398382248e-02,0.147807862541159,2.05147491628717e-02,3.30288871937289e-02,2.08246733803049e-02,6.58445119030723e-02
S0050,04,2014,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1583740.11,404618.82,297304.41,321338.62,589343.81,83194.99,131267.38,79107.76,240913.81,3730829.71,0.424500776799057,0.108452770952122,7.96885500303363e-02,8.61306049800917e-02,0.157965883143994,2.22993265484637e-02,3.51845005544357e-02,2.12037981224289e-02,6.45737888690717e-02
S0050,04,2015,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1430025.12,348624.65,286438.54,316122.78,527687.87,50508.93,118642.71,64328.32,202758.53,3345137.45,0.42749368041663,0.104218333390157,8.56283319538932e-02,9.45021795741158e-02,0.157747739184828,1.50992091520783e-02,3.5467215255983e-02,1.92303966463321e-02,6.06129144259827e-02
S0050,05,2014,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1712847.46,394627.64,398601.33,388070.38,640013.48,139555.66,158482.4,87723.47,277971.4,4197893.22,0.408025495226865,9.40061167158511e-02,9.49527082063321e-02,9.24440807953662e-02,0.152460638338962,3.32442138678315e-02,3.77528421268419e-02,2.08970227213164e-02,6.62168820006336e-02
S0050,05,2015,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1570998.1,370408.62,317436.84,368147.39,604325.55,99206.76,141755.28,76511.51,243792.77,3792582.82,0.414229082016461,9.76665870147036e-02,8.36993824699127e-02,9.70703627244718e-02,0.159344061469962,2.61580998249631e-02,3.73769767801669e-02,2.01739852842554e-02,6.42814624151043e-02
S0050,06,2014,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1610823.3,403304.94,320445.22,340267.77,622213.84,48275.46,168062.64,85300.1,254847.07,3853540.34,0.418011272200669,0.104658289369302,8.31560569572239e-02,8.83000409955485e-02,0.16146550576917,1.25275605652541e-02,4.36125290438766e-02,2.21355150002141e-02,6.61332300987408e-02
S0050,06,2015,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1558212.17,357513.69,313767.93,350311.27,643606.17,52470.31,152376.5,80058.13,252223.89,3760540.06,0.414358614757052,9.50697730368016e-02,8.34369332579321e-02,9.31545108975651e-02,0.171147271331023,1.39528655892048e-02,4.05198449075955e-02,0.02128899804886,6.70711881739667e-02
S0050,07,2014,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1602023.66,383931.14,312128.26,351627.61,596027.04,41896.68,171384.41,86097,248015.61,3793131.41,0.422348578743282,0.101217463488828,8.22877528516736e-02,9.27011410870155e-02,0.157133243111132,1.10454069399088e-02,4.51828295608667e-02,2.26981326755563e-02,6.53854515417382e-02
S0050,07,2015,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1541603.33,367691.45,313389.05,348938.55,613126.21,40967.31,150048.72,78247.68,240590.98,3694603.28,0.417258150109151,9.95212265388342e-02,8.48234644559726e-02,9.44454718288455e-02,0.165951839354184,1.10884192145252e-02,4.06129450521139e-02,2.11789126111532e-02,6.5119570835221e-02
S0050,08,2014,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1541029.39,386353.21,316053.25,324925.53,536956.18,50355.83,173027.49,80602.36,252423.03,3661726.27,0.420847784998413,0.105511221077702,8.63126369082744e-02,8.87356143090401e-02,0.146640174717374,1.37519372795717e-02,4.72529832220364e-02,2.20121205291514e-02,6.89355269584365e-02
S0050,08,2015,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1574221.43,382511.19,305823.63,365253.57,523522.57,45444.78,144891.69,79459.23,244423.76,3665551.85,0.429463691804005,0.104352961205555,8.34318112291878e-02,9.96449061278454e-02,0.142822306551195,1.23978003475793e-02,3.95279335634005e-02,2.1677289873829e-02,6.66812992974032e-02
S0050,09,2013,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,465549.27,96161.86,87647.58,135917.94,137809.43,6992.14,50289.14,22805.27,64013.96,1067186.59,0.436239805074762,9.01078226629516e-02,8.21295739857451e-02,0.127360989421728,0.129133397375243,6.5519376513155e-03,4.71230996259052e-02,2.13695245177322e-02,5.9983849684618e-02
S0050,09,2014,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1580077.29,395932.16,304511.28,339866.38,488526.64,58819.01,159635.01,79885.85,239992.45,3647246.07,0.433224756343353,0.108556470389178,8.34907418242828e-02,9.31843844580522e-02,0.133943975981856,1.61269650775167e-02,4.37686426789405e-02,2.19030601354517e-02,6.58010031113695e-02
S0050,09,2015,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1698911.93,412497.4,328699.25,390696.95,509076.18,54628.42,139707.24,80893.27,244483.47,3859594.11,0.440178910419158,0.106875849699128,8.51642013724599e-02,0.101227470781895,0.131898890269578,1.41539287404499e-02,3.61973917511238e-02,2.0959009599069e-02,6.3344347367138e-02
S0050,10,2013,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1664395.99,415018.72,315082.96,427581.64,496223.08,29865.77,160871.35,87512.95,240889.91,3837442.37,0.433725338264819,0.108149824801147,8.21075418521529e-02,0.111423599046779,0.129310887866181,7.78272795273274e-03,4.19215025240887e-02,2.28050200008606e-02,6.2773557691239e-02
S0050,10,2014,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1787555.5,432359.59,311096.48,365420.23,519335.55,52293.11,166841.95,97689.61,239568.2,3972160.22,0.450020996383675,0.10884746990392,7.83192174458663e-02,9.1995340006703e-02,0.130743857557689,1.31649045113291e-02,4.20028248508063e-02,2.45935724113364e-02,6.03118169286736e-02
S0050,10,2015,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1795149.04,435010.35,337333,379175.13,508737.22,43247.71,145526.09,85821.45,244214.21,3974214.2,0.451699115764822,0.109458204341376,8.48804274314153e-02,9.54088307570337e-02,0.128009511918104,1.08820782734861e-02,3.66175758719799e-02,2.15945708210695e-02,6.14496848207125e-02
S0050,11,2013,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1372101.39,347796.88,244893.24,382276.68,449532.86,43393.74,115441.94,72803.08,214600.29,3242840.1,0.423117189774482,0.107250702863826,7.55181360931117e-02,0.117883296188424,0.138623196376534,1.33813998414538e-02,3.55990232142498e-02,2.24504069750463e-02,6.61766486728717e-02
S0050,11,2014,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1718112.59,452525.78,306528.68,368736.77,546144.05,68249.74,162474.06,103550.97,180697.06,3907019.7,0.43975017325866,0.115823777392267,7.84558828817781e-02,9.43780165736046e-02,0.139785333050663,1.74684913925568e-02,4.15851652859595e-02,2.65038259213282e-02,4.62493342431828e-02
S0050,11,2015,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1778565.51,445699.23,325114.05,397834,550362.43,62651.32,138880.61,86139.48,259938.41,4045185.04,0.43967469779825,0.110180183500333,8.03706250233735e-02,9.83475406108987e-02,0.136053709424378,1.54878749378545e-02,3.43323256233539e-02,2.1294323782034e-02,6.42587192995256e-02
S0050,12,2013,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1432658.36,372517.49,250149.56,334105.08,427762.77,44937.03,143510.04,77948.87,264643.25,3348232.45,0.427884975548815,0.111257953431519,7.47109299415577e-02,9.97855092169602e-02,0.127757787545485,1.34211201495284e-02,4.28614327538699e-02,2.32806028745107e-02,7.90396885377537e-02
S0050,12,2014,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1753007.73,459446.58,309069.2,378601.92,522027.06,100188.33,195352.37,115336.53,224992.01,4058021.73,0.431985791756714,0.113219349370019,7.61625295683175e-02,9.32971642810794e-02,0.128640774922612,2.46889584792835e-02,4.81398038250525e-02,2.84218611121139e-02,5.54437666848078e-02
S0050,12,2015,7 Peninsula Ctr,Rolling Hills Estates,CA,90274,Existing,1678426.37,435944.37,293212.4,368987.63,497342.6,60106.48,165502.71,85486.43,304562.37,3889571.36,0.431519623797312,0.112080311595055,7.53842449107297e-02,9.4865885170442e-02,0.127865657669795,1.5453240071163e-02,4.2550372440011e-02,2.19783678168589e-02,7.83022965286334e-02
S0051,01,2013,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1094942.26,264477.63,217546.5,210922.75,263546.51,14665.44,84012.56,71587.85,161507.11,2383208.61,0.459440376056715,0.11097544247291,9.12830287231968e-02,8.85036874719918e-02,0.110584742306717,6.15365349825587e-03,3.52518699569485e-02,3.00384320951241e-02,6.77687674181405e-02
S0051,01,2014,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1333210.42,306594.73,233482.29,264257.19,333606.04,13321.46,103055.11,84355.36,169774.46,2841657.06,0.469166543270355,0.107892938354778,8.21641334862554e-02,9.29940469311945e-02,0.117398416823739,4.68791966050963e-03,3.62658504612094e-02,2.96852710298547e-02,5.97448799821045e-02
S0051,01,2015,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1181539.71,285109.87,223572.09,237223.69,268883.24,16166.77,87817.66,75367.23,172243.27,2547923.53,0.463726519296284,0.111898911660037,8.77467817882274e-02,9.31047133898873e-02,0.105530341407067,6.34507661224825e-03,3.44663640670566e-02,2.95798634113638e-02,6.76014283678286e-02
S0051,02,2013,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,983379.98,247243.96,190261.45,194314.59,255951.38,20771.89,75933.95,66464.15,145286.45,2179607.8,0.451172903675606,0.113435068455894,8.72915989748248e-02,8.9151172059487e-02,0.117430016537838,9.53010445273687e-03,3.48383548636594e-02,3.04936282573406e-02,6.66571527226137e-02
S0051,02,2014,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1166810.94,288200.06,217967.84,214353.66,317366.55,30996.42,90167.54,84681.19,154898.79,2565442.99,0.454818502905028,0.112339296224236,8.49630418019931e-02,8.35542480715972e-02,0.123708284002834,1.20822875896377e-02,3.5146966957157e-02,3.30084084230615e-02,6.03789640244549e-02
S0051,02,2015,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1043676.81,246525.77,192826.6,212566.95,265888.52,28348,80889.99,71955.52,152547.14,2295225.3,0.454716497766036,0.107408091920214,8.40120575526943e-02,9.26126729258343e-02,0.11584419185341,1.23508572339282e-02,3.52427232306998e-02,3.13500901196933e-02,6.64628173974903e-02
S0051,03,2012,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,938793.99,216359.86,169772.73,194165.24,253979.91,25870.7,81177.64,63436.26,129025.49,2072581.82,0.452958711178891,0.10439146860798,8.19136443066938e-02,9.36827864291505e-02,0.122542766490155,1.24823540138936e-02,3.91673994322695e-02,3.06073610160298e-02,6.22535085249373e-02
S0051,03,2013,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1097791.61,265625.53,223530.95,208459,298387.84,22431.37,83929.19,80491.83,158639.54,2439286.86,0.450046129465888,0.10889474885295,9.16378281150582e-02,8.54589935355123e-02,0.12232585059717,9.19587210829316e-03,3.44072652447281e-02,3.29980992887405e-02,6.50352127916599e-02
S0051,03,2014,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1232177.98,312918.09,218044.95,235566.05,354128.67,20748.21,101576.41,90360.76,160118.77,2725639.89,0.452069249690941,0.114805367777326,7.99977101890742e-02,8.64259621618614e-02,0.129924965986611,7.61223449807964e-03,3.7266995677848e-02,3.31521270772127e-02,5.8745386941046e-02
S0051,03,2015,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1275499.28,296617.09,246001.98,248983.46,331202.16,39127.53,101272.04,89195.98,178830.97,2806730.49,0.454443091185431,0.105680645525748,8.76471684319074e-02,8.87094293118254e-02,0.118002836816726,1.3940608170042e-02,3.60818540863893e-02,3.17793177213819e-02,6.37150487505482e-02
S0051,04,2012,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,912790.47,205359.12,184400.68,198182.18,264361.47,19555.09,85108.22,62679.43,125601.82,2058038.48,0.443524491339929,9.97839068587289e-02,8.96002100019044e-02,9.62966348423184e-02,0.128453122995057,9.50180970377192e-03,4.13540469855549e-02,3.04559077048938e-02,6.10298695678421e-02
S0051,04,2013,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1099184.43,278151.71,213433.59,221075.22,290637.92,34366.31,83991.35,76428.55,156429.71,2453698.79,0.44797040063748,0.113360169199904,8.69844297392346e-02,9.00987606551332e-02,0.118448898937591,1.40059204251391e-02,3.42305055299799e-02,3.1148301621814e-02,6.37526132537238e-02
S0051,04,2014,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1203365.11,297813.27,221882.02,213230.19,345319.95,36558.29,92692.45,88296.54,161865.44,2661023.26,0.452218937011471,0.111916823305032,8.33822174106062e-02,8.01309004717231e-02,0.129769609755309,1.37384330868269e-02,3.48333858607459e-02,3.3181423600183e-02,6.08282694981028e-02
S0051,04,2015,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1127326.2,259981.43,213905.08,214739.49,322090.44,22289.29,90886.12,74693.86,145008.28,2470920.19,0.456237398748197,0.105216441652856,8.65689959820191e-02,8.69066879897889e-02,0.13035242550671,9.02064343891253e-03,3.67822968818754e-02,3.02291673775186e-02,5.86859424221225e-02
S0051,05,2012,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1252908.37,246224.04,213122.82,270560.72,368430.17,29078.32,118718.55,82056.37,153286.76,2734386.12,0.458204626199609,9.00472827151419e-02,7.7941742916688e-02,9.89475180630306e-02,0.134739628505721,1.06343137815518e-02,4.34168931489456e-02,3.00090647037076e-02,5.60589299656041e-02
S0051,05,2013,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1197954.29,278278.54,239452.33,243220.72,317618.44,32404.87,93123.25,88332.35,181196.47,2671581.26,0.448406457979122,0.104162483906628,8.96294391584405e-02,9.10399858097522e-02,0.118887808039198,1.21294719667258e-02,3.48569782975645e-02,3.30636957679513e-02,6.78236790746166e-02
S0051,05,2014,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1321834.92,295499.97,310329.47,265953.6,398303.72,31357.03,114772.19,95234.46,177214.6,3010499.96,0.439074883761168,9.8156443755608e-02,0.103082369746984,8.83420041633218e-02,0.132304841485532,1.04158878646854e-02,3.81239633034242e-02,3.16341010680498e-02,5.88655048512274e-02
S0051,05,2015,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1262242.58,280069.54,242965.58,243693.82,385823.78,33421.99,107426.01,89492.89,166698.8,2811834.99,0.448903504113518,9.96038320157613e-02,8.64081928221542e-02,8.66671838378396e-02,0.137214232475285,1.18861846868191e-02,3.82049481502469e-02,3.18272197046669e-02,5.92847021937088e-02
S0051,06,2012,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1135983.03,252541.27,239899.31,246318.69,369601.12,16445.99,118009,86594.01,154920.47,2620312.89,0.433529535474674,9.63782878616454e-02,9.15536884604647e-02,9.40035409282744e-02,0.14105228479031,6.27634587562556e-03,4.50362246624677e-02,3.30472022369817e-02,5.91228897095568e-02
S0051,06,2013,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1166429.64,261411.84,250389.54,229388.52,333054.3,19615.21,100197.02,86406.34,178851.31,2625743.72,0.44422828896645,9.95572561057101e-02,9.53594740007604e-02,8.7361351472641e-02,0.126841891485129,7.47034444016494e-03,3.81594819162321e-02,3.29073775714867e-02,6.81145340414258e-02
S0051,06,2014,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1210518.15,297301.77,246487.17,218533.11,391657.69,18290.27,126854.07,90474.27,163397.59,2763514.09,0.438035816202406,0.107581058144704,8.91933827628865e-02,7.90779792984519e-02,0.14172451351605,6.6184826291224e-03,4.59031746785847e-02,3.27388488183898e-02,5.91267439494039e-02
S0051,06,2015,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1194994.45,262642.62,239955.17,223395.79,404844.32,18205.24,110620.33,88434.62,166453.74,2709546.28,0.441031200987643,9.69323247728398e-02,8.8559170135304e-02,8.24476745973868e-02,0.14941406352358,6.71892564979551e-03,4.08261452541051e-02,3.26381655307988e-02,6.14323295485471e-02
S0051,07,2012,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1065665.58,237027.09,217153.41,241883.69,337080.09,14612.48,111326.96,89530.87,155983.48,2470263.65,0.431397506901743,9.59521425982202e-02,8.79069770548581e-02,9.79181675607784e-02,0.136455106725147,5.91535239568457e-03,4.50668332507747e-02,3.62434471316452e-02,6.31444663811492e-02
S0051,07,2013,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1150898.38,259403.19,239583.9,227911.65,353613.84,15409.03,98617.91,88401.83,160351.58,2594191.31,0.443644374092056,9.99938551178016e-02,9.23539829450743e-02,8.78546039073734e-02,0.136309854495658,5.93982022089188e-03,3.80148948999448e-02,3.40768352970853e-02,6.18117790241152e-02
S0051,07,2014,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1260452.48,291368.66,252707.38,250950.45,379540.92,14922.26,133412.79,100869.38,170998.75,2855223.07,0.44145499286681,0.10204759938424,8.85070531459386e-02,8.7891714183999e-02,0.132928640142992,5.22630268604547e-03,4.67258728054477e-02,3.53280207980387e-02,5.98898039864885e-02
S0051,07,2015,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1165902.46,259146.64,233297.77,221031.16,372297.31,17358.11,103278.86,88800.54,164096.44,2625209.29,0.444117908785855,9.87146590510504e-02,8.88682555286859e-02,8.41956337888779e-02,0.141816239725405,6.61208615485282e-03,3.93411909646259e-02,0.03382608020559,6.2507945795057e-02
S0051,08,2012,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1051724.18,238458.24,206923.59,226064.36,318330.97,13541.6,100356.21,84381.33,150503.3,2390283.78,0.439999714176197,9.97614768569446e-02,8.65686291022734e-02,9.45763686686608e-02,0.133177061511918,5.66526874896838e-03,4.19850608700528e-02,3.53018042066955e-02,6.29646158582894e-02
S0051,08,2013,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1097870.11,261436.7,229749.04,219390.95,295997.63,16808.61,100086,81834.01,153898.67,2457071.72,0.446820538881136,0.106401737430766,9.35052233640132e-02,8.92895995726165e-02,0.120467639422426,6.84091142443331e-03,4.07338537110345e-02,3.3305503186533e-02,6.26349930070417e-02
S0051,08,2014,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1186989.36,288448.05,249156.52,225215.45,329117.16,18988.75,131939.62,87587.69,160514.22,2677956.82,0.443244398541124,0.107711986931888,9.30397824711752e-02,8.40997316752852e-02,0.122898605960346,7.09076033570997e-03,4.92687630415191e-02,3.27069089934019e-02,5.99390620495516e-02
S0051,08,2015,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1236676.67,279042.67,235813.62,240540.3,324076.55,16990.7,109367.66,86551.23,158506.43,2687565.83,0.460147489670978,0.103827287460341,8.77424535495006e-02,8.9501175120983e-02,0.120583669572849,6.32196607440868e-03,4.06939464623272e-02,3.22043199961357e-02,5.89776920924761e-02
S0051,09,2012,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1075847.49,235215.08,201496.93,229355.06,268076.24,14993.79,92681.39,82106.48,141018.76,2340791.22,0.459608478025648,0.100485288047176,8.60806928351346e-02,9.79818524780694e-02,0.114523772009022,6.40543670528634e-03,3.9594043760981e-02,3.50763790031646e-02,6.02440571355185e-02
S0051,09,2013,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1184548.97,271483.56,222699.33,231719.15,285313.05,19449.34,103313.8,83185.93,152224.68,2553937.81,0.463812769975006,0.106299988565501,8.71984153756665e-02,9.07301458526901e-02,0.111714955972244,7.61543210795724e-03,4.04527469680243e-02,3.25716349373441e-02,5.9603910245567e-02
S0051,09,2014,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1174290.15,280770.93,225241.22,222302.63,292998.87,15339.17,121014.41,85069.79,149823.47,2566850.64,0.457482851436966,0.109383431051524,8.77500297407254e-02,8.66052066044637e-02,0.114147222060416,5.97587166193667e-03,4.71450921663288e-02,3.31416984978916e-02,5.83685967797488e-02
S0051,09,2015,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1308842.86,252679.27,206399.23,260299.08,309465.61,15089.17,123180.52,80707.33,181467.88,2738130.95,0.478005940512085,9.22816602325027e-02,7.53796052011318e-02,9.5064511067303e-02,0.113020748697209,5.51075542972114e-03,4.49870814250137e-02,2.94753360864644e-02,6.62743613485688e-02
S0051,10,2012,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1144263.09,256247.27,201654.8,214686,266241.48,15527.54,92580.28,77684.69,157098.36,2425983.51,0.471669772396763,0.105626138406852,8.31229063053277e-02,8.84944184966863e-02,0.109745791305894,6.40051341486653e-03,3.81619576631005e-02,3.20219365382249e-02,6.47565654722855e-02
S0051,10,2013,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1164909.36,284977.77,208457.09,231661.36,256670.14,20017.18,97677.6,84903.09,154786.1,2504059.69,0.465208303401106,0.113806300679677,8.32476521356406e-02,9.25143122287153e-02,0.10250160610189,7.99389091240073e-03,3.90076963381013e-02,3.39061765736103e-02,6.18140616288584e-02
S0051,10,2014,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1331331.87,304102.29,222899.75,237902.35,310562.49,22656.78,130160.37,95706.77,150590.99,2805913.66,0.474473569511045,0.108379061813328,7.94392761179972e-02,8.47860550349222e-02,0.110681413482979,8.07465330205492e-03,4.63878742441419e-02,3.41089504514547e-02,5.36691460420774e-02
S0051,10,2015,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1343858.45,310023.31,249386.14,247404.72,298010.21,20232.79,102625.46,91355.33,158556.31,2821452.72,0.476300184112247,0.109880739025816,8.83892677811734e-02,8.76869983488506e-02,0.105622967873089,7.171054066077e-03,3.63732694411409e-02,3.23788271738255e-02,5.61966921777799e-02
S0051,11,2012,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1166024.68,273019.74,204839.96,235744.09,279352.24,20256.88,89451.74,78284.44,175228.47,2522202.24,0.462304196510427,0.108246569474143,8.12147244782401e-02,9.3467560317447e-02,0.110757272184486,8.03142574324254e-03,3.54657285531552e-02,3.10381295989968e-02,6.94743931398618e-02
S0051,11,2013,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1198191.88,291381.53,204455.66,282048.02,274379.94,24763.48,91480,80710.57,171817.6,2619228.68,0.457459819812297,0.111247075226742,7.80594919264553e-02,0.107683617758798,0.104756007787758,9.45449329762226e-03,3.49263127341749e-02,3.08146328025089e-02,6.55985486536441e-02
S0051,11,2014,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1220900.69,317399.22,214601.62,231956.91,306137.33,24432.33,125472.37,86670.54,109863.79,2637434.8,0.462912178909598,0.12034391144001,8.13675545647611e-02,8.79479219732749e-02,0.11607389498311,9.26367165550405e-03,4.75736385976252e-02,3.28616805996493e-02,4.16555472764673e-02
S0051,11,2015,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1372971.98,331293.47,231792.35,268515.28,324773.17,25750.15,103376.64,93547.86,167553.14,2919574.04,0.470264484198524,0.113473220908623,7.93925233011046e-02,9.1970704055171e-02,0.111239915669342,8.81983112851627e-03,3.54081241248467e-02,3.20416124812509e-02,5.73895841326223e-02
S0051,12,2012,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1299819.72,333453.33,220144.82,236045.22,274655.67,18834.27,112734.29,86774.09,216950.36,2799411.77,0.464318873675379,0.119115499039286,7.86396707905533e-02,8.43195783234133e-02,9.81119222771576e-02,6.72793841972023e-03,4.02707065849052e-02,3.09972583990386e-02,7.7498552490547e-02
S0051,12,2013,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1322786.69,343928.38,216696.79,250446.67,281454.35,24278.68,125536.28,93665.35,224373.18,2883166.37,0.458796517524585,0.119288426633528,7.51593082712046e-02,8.68651468073276e-02,9.76198782451808e-02,8.42083906521149e-03,4.35411155270932e-02,3.24869736878902e-02,7.78217942379787e-02
S0051,12,2014,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1325125.18,346446.08,222465.54,243311.55,304530.28,22762.59,159803.38,94606.73,142792.73,2861844.06,0.463031930537823,0.121056938371408,7.77350321456718e-02,8.50191502048508e-02,0.106410507915655,7.95381911899141e-03,5.58393038368415e-02,3.30579612363645e-02,4.98953566323946e-02
S0051,12,2015,26022 Marguerite Pkwy,Mission Viejo,CA,92692,Existing,1345339.24,341059.36,222470.66,259260.12,310290.6,18453.99,130256.41,96601.46,203426.69,2927158.53,0.459605869040513,0.116515506934296,7.6002258750229e-02,8.85705770093702e-02,0.106004029785158,6.3044040187328e-03,4.44992673492132e-02,3.30017862066391e-02,6.94963009058481e-02
S0052,01,2013,635 Foothill Blvd,La Canada,CA,91011,Existing,1748326.71,391682.66,301740.03,429786.16,522146.51,40468.4,163905.88,93578.91,326893.15,4018528.41,0.435066405316269,9.74691777779419e-02,7.50871959120976e-02,0.106951131396879,0.129934756390089,1.00704526311909e-02,4.0787537943523e-02,2.32868603758359e-02,8.1346482256175e-02
S0052,01,2014,635 Foothill Blvd,La Canada,CA,91011,Existing,1646252.59,388500.41,283585.76,408319.35,514625.07,37098.73,168152.56,95809.27,274932.93,3817276.67,0.431263629104463,0.101774234247475,7.42900723515018e-02,0.106966139816111,0.134814715958223,9.7186379733906e-03,4.40503988934079e-02,2.50988540476947e-02,7.20233176077331e-02
S0052,01,2015,635 Foothill Blvd,La Canada,CA,91011,Existing,1621134.34,373018.47,286215.04,395696.56,460184.46,35424.69,145729.56,82146.96,293754.85,3693304.93,0.438938666242216,0.100998557408581,7.7495642906474e-02,0.107138881706147,0.124599638730615,9.59159632670785e-03,3.94577655411735e-02,2.22421277302982e-02,7.95371234077875e-02
S0052,02,2013,635 Foothill Blvd,La Canada,CA,91011,Existing,1512746.87,359435.59,265900.22,374997.09,499376.22,49626.99,139260.09,89132.16,302333.19,3592808.42,0.421048576255563,0.100043071598012,7.40090171576697e-02,0.104374362939174,0.138993278133099,1.38128684300957e-02,3.87607892546633e-02,2.48084922936136e-02,8.41495439381096e-02
S0052,02,2014,635 Foothill Blvd,La Canada,CA,91011,Existing,1487149.25,356251.54,265258.99,358165.75,505310.47,70809.27,141135.77,95404.46,251339.92,3530825.42,0.421190252448109,0.100897523276583,7.51266229413291e-02,0.101439665629234,0.143113977580914,2.00545939198546e-02,3.99724577716448e-02,2.70204410163106e-02,7.11844654160216e-02
S0052,02,2015,635 Foothill Blvd,La Canada,CA,91011,Existing,1432489.96,317580.56,250119.67,359030.73,450793.36,62527.22,133757.48,79534.34,280783.43,3366616.75,0.425498376077408,9.43322580451131e-02,7.42940728254857e-02,0.106644372276708,0.13390100313616,1.85727169568678e-02,3.97305336284565e-02,2.36244116589748e-02,8.34022553948262e-02
